	0
YOR264W_fc	1
YOR267C_fc	1
YOR270C_fc	1
YOR271C_fc	1
YOR272W_fc	1
YOR273C_fc	1
YOR276W_fc	1
YOR276W_fc_intermediate_1	1
YOR278W_fc	1
YOR280C_fc	1
YOR283W_fc	1
YOR285W_fc	1
YOR285W_fc_intermediate_1	1
YOR286W_fc	1
YOR288C_fc	1
YOR289W_fc	1
YOR289W_fc_andNotIntermediate	1
YOR289W_fc_intermediate_1	1
YOR293W_fc	1
YOR294W_fc	1
YOR297C_fc	1
YOR303W_fc	1
YOR310C_fc	1
YOR311C_fc	1
YOR312C_fc	1
YOR315W_fc	1
YOR315W_fc_intermediate_1	1
YOR315W_fc_intermediate_2	1
YOR315W_fc_intermediate_3	1
YOR315W_fc_intermediate_4	1
YOR316C_fc	1
YOR316C_fc_intermediate_1	1
YOR317W_fc	1
YOR317W_fc_intermediate_1	1
YOR317W_fc_intermediate_2	1
YOR319W_fc	1
YOR323C_fc	1
YOR326W_fc	1
YOR327C_fc	1
YOR327C_fc_intermediate_1	1
YOR332W_fc	1
YOR335C_fc	1
YOR340C_fc	1
YOR342C_fc	1
YOR342C_fc_intermediate_1	1
YOR342C_fc_intermediate_2	1
YOR344C_fc	1
YOR344C_fc_andNotIntermediate	1
YOR344C_fc_intermediate_1	1
YOR344C_fc_intermediate_2	1
YOR344C_fc_intermediate_3	1
YOR344C_fc_intermediate_4	1
YOR347C_fc	1
YOR348C_fc	1
YOR348C_fc_andNotIntermediate	1
YOR348C_fc_intermediate_1	1
YOR348C_fc_intermediate_2	1
YOR348C_fc_intermediate_3	1
YOR348C_fc_intermediate_4	1
YOR354C_fc	1
YOR355W_fc	1
YOR355W_fc_intermediate_1	1
YOR356W_fc	1
YOR358W_fc	1
YOR361C_fc	1
YOR361C_fc_intermediate_1	1
YOR361C_fc_intermediate_2	1
YOR362C_fc	1
YOR363C_fc	1
YOR367W_fc	1
YOR369C_fc	1
YOR369C_fc_intermediate_1	1
YOR374W_fc	1
YOR374W_fc_intermediate_1	1
YOR375C_fc	1
YOR382W_fc	1
YOR383C_fc	1
YPL001W_fc	1
YPL003W_fc	1
YPL004C_fc	1
YPL004C_fc_intermediate_1	1
YPL006W_fc	1
YPL010W_fc	1
YPL013C_fc	1
YPL015C_fc	1
YPL015C_fc_intermediate_1	1
YPL019C_fc	1
YPL019C_fc_intermediate_1	1
YPL019C_fc_intermediate_2	1
YPL023C_fc	1
YPL024W_fc	1
YPL024W_fc_intermediate_1	1
YPL026C_fc	1
YPL026C_fc_intermediate_1	1
YPL026C_fc_intermediate_2	1
YPL028W_fc	1
YPL031C_fc	1
YPL032C_fc	1
YPL034W_fc	1
YPL037C_fc	1
YPL038W_fc	1
YPL043W_fc	1
YPL047W_fc	1
YPL048W_fc	1
YPL049C_fc	1
YPL050C_fc	1
YPL053C_fc	1
YPL057C_fc	1
YPL057C_fc_intermediate_1	1
YPL057C_fc_intermediate_2	1
YPL059W_fc	1
YPL061W_fc	1
YPL061W_fc_intermediate_1	1
YPL061W_fc_intermediate_2	1
YPL063W_fc	1
YPL066W_fc	1
YPL071C_fc	1
YPL075W_fc	1
YPL078C_fc	1
YPL079W_fc	1
YPL081W_fc	1
YPL081W_fc_intermediate_1	1
YPL081W_fc_intermediate_2	1
YPL082C_fc	1
YPL086C_fc	1
YPL087W_fc	1
YPL087W_fc_intermediate_1	1
YPL087W_fc_intermediate_2	1
YPL089C_fc	1
YPL090C_fc	1
YPL091W_fc	1
YPL092W_fc	1
YPL093W_fc	1
YPL093W_fc_intermediate_1	1
YPL093W_fc_intermediate_2	1
YPL095C_fc	1
YPL096W_fc	1
YPL098C_fc	1
YPL100W_fc	1
YPL105C_fc	1
YPL106C_fc	1
YPL111W_fc	1
YPL111W_fc_intermediate_1	1
YPL111W_fc_intermediate_2	1
YPL112C_fc	1
YPL117C_fc	1
YPL117C_fc_intermediate_1	1
YPL118W_fc	1
YPL122C_fc	1
YPL127C_fc	1
YPL128C_fc	1
YPL129W_fc	1
YPL131W_fc	1
YPL133C_fc	1
YPL134C_fc	1
YPL135W_fc	1
YPL135W_fc_intermediate_1	1
YPL135W_fc_intermediate_2	1
YPL143W_fc	1
YPL144W_fc	1
YPL145C_fc	1
YPL149W_fc	1
YPL151C_fc	1
YPL152W_fc	1
YPL154C_fc	1
YPL154C_fc_andNotIntermediate	1
YPL154C_fc_intermediate_1	1
YPL154C_fc_intermediate_2	1
YPL156C_fc	1
YPL157W_fc	1
YPL158C_fc	1
YPL160W_fc	1
YPL160W_fc_intermediate_1	1
YPL163C_fc	1
YPL170W_fc	1
YPL170W_fc_intermediate_1	1
YPL173W_fc	1
YPL177C_fc	1
YPL177C_fc_andNotIntermediate	1
YPL177C_fc_intermediate_1	1
YPL179W_fc	1
YPL179W_fc_intermediate_1	1
YPL183C_fc	1
YPL184C_fc	1
YPL186C_fc	1
YPL190C_fc	1
YPL195W_fc	1
YPL196W_fc	1
YPL198W_fc	1
YPL199C_fc	1
YPL202C_fc	1
YPL203W_fc	1
YPL204W_fc	1
YPL206C_fc	1
YPL208W_fc	1
YPL210C_fc	1
YPL211W_fc	1
YPL212C_fc	1
YPL214C_fc	1
YPL215W_fc	1
YPL218W_fc	1
YPL220W_fc	1
YPL221W_fc	1
YPL221W_fc_intermediate_1	1
YPL221W_fc_intermediate_2	1
YPL222W_fc	1
YPL223C_fc	1
YPL224C_fc	1
YPL225W_fc	1
YPL226W_fc	1
YPL227C_fc	1
YPL229W_fc	1
YPL230W_fc	1
YPL231W_fc	1
YPL231W_fc_intermediate_1	1
YPL231W_fc_intermediate_2	1
YPL232W_fc	1
YPL234C_fc	1
YPL235W_fc	1
YPL236C_fc	1
YPL237W_fc	1
YPL237W_fc_intermediate_1	1
YPL237W_fc_intermediate_2	1
YPL239W_fc	1
YPL240C_fc	1
YPL240C_fc_intermediate_1	1
YPL241C_fc	1
YPL242C_fc	1
YPL243W_fc	1
YPL244C_fc	1
YPL246C_fc	1
YPL247C_fc	1
YPL248C_fc	1
YPL252C_fc	1
YPL256C_fc	1
YPL262W_fc	1
YPL266W_fc	1
YPL270W_fc	1
YPL271W_fc	1
YPL273W_fc	1
YPL274W_fc	1
YPL274W_fc_intermediate_1	1
YPL274W_fc_intermediate_2	1
YPR002W_fc	1
YPR006C_fc	1
YPR008W_fc	1
YPR010C_fc	1
YPR010C_fc_intermediate_1	1
YPR011C_fc	1
YPR016C_fc	1
YPR017C_fc	1
YPR020W_fc	1
YPR023C_fc	1
YPR024W_fc	1
YPR028W_fc	1
YPR029C_fc	1
YPR033C_fc	1
YPR035W_fc	1
YPR035W_fc_intermediate_1	1
YPR035W_fc_intermediate_2	1
YPR036W_fc	1
YPR036W_fc_intermediate_1	1
YPR037C_fc	1
YPR041W_fc	1
YPR043W_fc	1
YPR052C_fc	1
YPR057W_fc	1
YPR058W_fc	1
YPR060C_fc	1
YPR062W_fc	1
YPR063C_fc	1
YPR065W_fc	1
YPR065W_fc_intermediate_1	1
YPR067W_fc	1
YPR067W_fc_intermediate_1	1
YPR069C_fc	1
YPR072W_fc	1
YPR073C_fc	1
YPR074C_fc	1
YPR080W_fc	1
YPR080W_fc_intermediate_1	1
YPR082C_fc	1
YPR086W_fc	1
YPR088C_fc	1
YPR091C_fc	1
YPR100W_fc	1
YPR101W_fc	1
YPR102C_fc	1
YPR103W_fc	1
YPR104C_fc	1
YPR106W_fc	1
YPR107C_fc	1
YPR108W_fc	1
YPR109W_fc	1
YPR110C_fc	1
YPR110C_fc_intermediate_1	1
YPR110C_fc_intermediate_2	1
YPR112C_fc	1
YPR113W_fc	1
YPR113W_fc_intermediate_1	1
YPR113W_fc_intermediate_2	1
YPR114W_fc	1
YPR127W_fc	1
YPR128C_fc	1
YPR129W_fc	1
YPR132W_fc	1
YPR133C_fc	1
YPR137W_fc	1
YPR138C_fc	1
YPR138C_fc_intermediate_1	1
YPR138C_fc_intermediate_2	1
YPR139C_fc	1
YPR144C_fc	1
YPR145W_fc	1
YPR147C_fc	1
YPR148C_fc	1
YPR149W_fc	1
YPR149W_fc_andNotIntermediate	1
YPR149W_fc_intermediate_1	1
YPR149W_fc_intermediate_2	1
YPR154W_fc	1
YPR156C_fc	1
YPR156C_fc_andNotIntermediate	1
YPR156C_fc_intermediate_1	1
YPR156C_fc_intermediate_2	1
YPR156C_fc_intermediate_3	1
YPR160W_fc	1
YPR160W_fc_andNotIntermediate	1
YPR160W_fc_intermediate_1	1
YPR163C_fc	1
YPR165W_fc	1
YPR166C_fc	1
YPR167C_fc	1
YPR169W_fc	1
YPR173C_fc	1
YPR176C_fc	1
YPR180W_fc	1
YPR182W_fc	1
YPR184W_fc	1
YPR187W_fc	1
YPR191W_fc	1
YPR191W_fc_intermediate_1	1
YPR191W_fc_intermediate_2	1
YPR198W_fc	1
YPR199C_fc	1
